"INSTNM","unitid","cipcode","majornum","year","americanIndianTotal","asianTotal","blackTotal","hispanicTotal","whiteTotal","unknownTotal","nonresTotal","total","LONGITUD","LATITUDE","cip2Code","majorField"
"Boston College",164924,45.1101,1,2015,0,0,0,0,5,0,0,5,"-71.171488","42.337688","45","social sciences"
"Boston College",164924,51.3808,1,2015,0,0,0,0,4,0,1,5,"-71.171488","42.337688","51","humanities"
"Boston College",164924,52.0801,1,2015,0,0,0,0,2,1,1,4,"-71.171488","42.337688","52","social sciences"
"Boston College",164924,52.1003,1,2015,0,0,0,0,2,0,1,3,"-71.171488","42.337688","52","social sciences"
"Boston College",164924,54.0101,1,2015,0,0,1,0,1,0,0,2,"-71.171488","42.337688","54","humanities"
"Boston University",164988,5.0122,1,2015,0,0,0,0,6,0,0,6,"-71.099840","42.349581","5","humanities"
"Boston University",164988,11.0701,1,2015,0,0,0,0,2,0,0,2,"-71.099840","42.349581","11","stem"
"Boston University",164988,13.0301,1,2015,0,1,0,0,5,1,3,10,"-71.099840","42.349581","13","social sciences"
"Boston University",164988,13.0401,1,2015,0,0,0,0,2,1,0,3,"-71.099840","42.349581","13","social sciences"
"Boston University",164988,13.1001,1,2015,1,0,0,0,0,0,0,1,"-71.099840","42.349581","13","social sciences"
"Boston University",164988,13.1199,1,2015,0,0,0,0,2,0,0,2,"-71.099840","42.349581","13","social sciences"
"Boston University",164988,13.1312,1,2015,0,0,2,2,24,4,1,33,"-71.099840","42.349581","13","social sciences"
"Boston University",164988,14.0201,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","14","stem"
"Boston University",164988,14.0501,1,2015,0,2,0,1,7,1,5,16,"-71.099840","42.349581","14","stem"
"Boston University",164988,14.0901,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","14","stem"
"Boston University",164988,14.1001,1,2015,0,1,0,0,1,0,9,11,"-71.099840","42.349581","14","stem"
"Boston University",164988,14.1801,1,2015,0,0,0,0,1,0,1,2,"-71.099840","42.349581","14","stem"
"Boston University",164988,14.1901,1,2015,0,0,0,0,2,2,9,13,"-71.099840","42.349581","14","stem"
"Boston University",164988,14.2701,1,2015,0,0,0,0,2,0,4,6,"-71.099840","42.349581","14","stem"
"Boston University",164988,14.3601,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","14","stem"
"Boston University",164988,16.0901,1,2015,0,0,0,0,2,0,0,2,"-71.099840","42.349581","16","humanities"
"Boston University",164988,16.0905,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","16","humanities"
"Boston University",164988,23.0101,1,2015,0,0,0,0,6,1,0,7,"-71.099840","42.349581","23","humanities"
"Boston University",164988,23.9999,1,2015,0,0,0,0,1,1,0,2,"-71.099840","42.349581","23","humanities"
"Boston University",164988,26.0101,1,2015,0,0,0,1,8,1,0,11,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.0202,1,2015,0,1,0,0,1,0,3,5,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.0203,1,2015,0,0,0,0,1,0,0,1,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.0204,1,2015,0,0,0,0,1,0,0,1,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.0403,1,2015,0,0,0,0,2,1,1,4,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.0406,1,2015,0,0,0,0,1,0,1,2,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.0499,1,2015,0,1,0,1,1,1,0,4,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.0502,1,2015,0,0,0,0,1,0,0,1,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.0503,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.0507,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.0801,1,2015,0,0,0,0,1,0,0,1,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.0901,1,2015,0,0,0,0,1,0,0,1,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.091,1,2015,0,0,0,0,2,1,2,5,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.1001,1,2015,0,0,0,0,2,0,0,2,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.1102,1,2015,0,3,0,0,1,0,4,8,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.1103,1,2015,0,2,0,0,2,0,4,8,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.1309,1,2015,0,0,0,0,7,0,2,9,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.1401,1,2015,0,0,0,0,2,1,1,4,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.1501,1,2015,0,0,0,0,3,0,1,4,"-71.099840","42.349581","26","stem"
"Boston University",164988,26.1503,1,2015,0,0,0,0,1,1,1,3,"-71.099840","42.349581","26","stem"
"Boston University",164988,27.0101,1,2015,0,0,0,0,4,0,2,6,"-71.099840","42.349581","27","stem"
"Boston University",164988,27.0305,1,2015,0,0,0,0,0,0,1,1,"-71.099840","42.349581","27","stem"
"Boston University",164988,30.1901,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","30","humanities"
"Boston University",164988,30.2201,1,2015,0,0,0,0,2,0,0,2,"-71.099840","42.349581","30","humanities"
"Boston University",164988,30.9999,1,2015,0,0,0,0,5,1,0,6,"-71.099840","42.349581","30","humanities"
"Boston University",164988,38.0101,1,2015,0,0,0,0,3,1,0,4,"-71.099840","42.349581","38","humanities"
"Boston University",164988,38.0201,1,2015,0,1,0,0,7,2,3,13,"-71.099840","42.349581","38","humanities"
"Boston University",164988,39.0201,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","39","humanities"
"Boston University",164988,39.0601,1,2015,0,0,0,2,10,1,0,13,"-71.099840","42.349581","39","humanities"
"Boston University",164988,40.0201,1,2015,0,0,0,0,0,0,1,1,"-71.099840","42.349581","40","stem"
"Boston University",164988,40.0501,1,2015,1,0,0,0,3,0,3,7,"-71.099840","42.349581","40","stem"
"Boston University",164988,40.0601,1,2015,0,0,0,0,3,0,0,3,"-71.099840","42.349581","40","stem"
"Boston University",164988,40.0801,1,2015,0,0,0,0,8,0,8,16,"-71.099840","42.349581","40","stem"
"Boston University",164988,42.0101,1,2015,0,3,2,0,6,2,0,13,"-71.099840","42.349581","42","social sciences"
"Boston University",164988,42.2701,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","42","social sciences"
"Boston University",164988,42.2803,1,2015,0,0,0,0,0,2,0,2,"-71.099840","42.349581","42","social sciences"
"Boston University",164988,45.0101,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","45","social sciences"
"Boston University",164988,45.0201,1,2015,0,0,0,0,3,2,1,6,"-71.099840","42.349581","45","social sciences"
"Boston University",164988,45.0301,1,2015,0,1,0,0,6,0,1,8,"-71.099840","42.349581","45","social sciences"
"Boston University",164988,45.0601,1,2015,0,1,0,0,7,1,15,24,"-71.099840","42.349581","45","social sciences"
"Boston University",164988,45.0701,1,2015,0,0,0,0,5,1,3,9,"-71.099840","42.349581","45","social sciences"
"Boston University",164988,45.1001,1,2015,0,1,2,0,3,4,2,12,"-71.099840","42.349581","45","social sciences"
"Boston University",164988,45.1101,1,2015,0,0,0,0,2,1,0,3,"-71.099840","42.349581","45","social sciences"
"Boston University",164988,50.0703,1,2015,0,0,0,0,3,1,1,5,"-71.099840","42.349581","50","humanities"
"Boston University",164988,50.0903,1,2015,0,3,0,0,6,5,13,28,"-71.099840","42.349581","50","humanities"
"Boston University",164988,50.0904,1,2015,0,0,0,0,1,0,2,3,"-71.099840","42.349581","50","humanities"
"Boston University",164988,50.0905,1,2015,0,0,0,0,1,1,1,3,"-71.099840","42.349581","50","humanities"
"Boston University",164988,50.0906,1,2015,0,0,1,0,0,0,0,1,"-71.099840","42.349581","50","humanities"
"Boston University",164988,50.0907,1,2015,0,0,0,0,0,0,2,2,"-71.099840","42.349581","50","humanities"
"Boston University",164988,51.0202,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.0204,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.0503,1,2015,0,0,0,0,0,0,3,3,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.0504,1,2015,0,0,0,0,0,0,1,1,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.0506,1,2015,0,0,0,0,0,0,1,1,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.0507,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.0508,1,2015,0,0,0,0,1,0,1,2,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.0509,1,2015,0,0,0,0,0,0,2,2,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.0511,1,2015,0,0,0,0,0,0,3,3,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.0599,1,2015,0,0,0,0,0,0,1,1,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.0701,1,2015,0,0,0,0,1,0,4,5,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.1401,1,2015,0,0,0,0,0,0,0,0,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.2202,1,2015,0,1,0,0,1,1,0,3,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.2209,1,2015,0,0,0,0,1,0,0,1,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.2306,1,2015,0,0,0,0,0,1,0,1,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.2308,1,2015,0,6,0,2,36,19,3,66,"-71.099840","42.349581","51","humanities"
"Boston University",164988,51.2399,1,2015,0,0,0,0,0,0,1,1,"-71.099840","42.349581","51","humanities"
"Boston University",164988,52.0201,1,2015,0,0,0,0,0,1,0,1,"-71.099840","42.349581","52","social sciences"
"Boston University",164988,52.9999,1,2015,0,0,0,0,0,0,6,6,"-71.099840","42.349581","52","social sciences"
"Boston University",164988,54.0101,1,2015,0,0,0,0,5,1,0,6,"-71.099840","42.349581","54","humanities"
"Brandeis University",165015,5.0108,1,2015,0,0,0,0,4,2,0,6,"-71.254716","42.364947","5","humanities"
"Brandeis University",165015,11.0701,1,2015,0,0,0,0,2,1,1,4,"-71.254716","42.364947","11","stem"
"Brandeis University",165015,23.0101,1,2015,0,0,0,0,2,0,1,3,"-71.254716","42.364947","23","humanities"
"Brandeis University",165015,26.0202,1,2015,0,0,0,0,1,0,1,2,"-71.254716","42.364947","26","stem"
"Brandeis University",165015,26.0203,1,2015,0,0,0,0,2,0,0,2,"-71.254716","42.364947","26","stem"
"Brandeis University",165015,26.0406,1,2015,0,0,0,0,3,3,1,7,"-71.254716","42.364947","26","stem"
"Brandeis University",165015,26.0406,2,2015,0,0,0,0,0,0,0,0,"-71.254716","42.364947","26","stem"
"Brandeis University",165015,26.1501,1,2015,0,0,0,1,3,2,0,6,"-71.254716","42.364947","26","stem"
"Brandeis University",165015,27.0101,1,2015,0,1,0,0,2,0,0,3,"-71.254716","42.364947","27","stem"
"Brandeis University",165015,40.0501,1,2015,0,2,0,0,1,1,2,6,"-71.254716","42.364947","40","stem"
"Brandeis University",165015,40.0801,1,2015,0,1,0,0,3,3,3,10,"-71.254716","42.364947","40","stem"
"Brandeis University",165015,42.0101,1,2015,0,0,0,0,1,2,0,3,"-71.254716","42.364947","42","social sciences"
"Brandeis University",165015,44.0501,1,2015,0,0,1,1,15,8,1,26,"-71.254716","42.364947","44","humanities"
"Brandeis University",165015,45.0201,1,2015,0,0,0,0,0,0,0,0,"-71.254716","42.364947","45","social sciences"
"Brandeis University",165015,45.0605,1,2015,0,2,0,0,0,4,0,6,"-71.254716","42.364947","45","social sciences"
"Brandeis University",165015,45.1099,1,2015,0,0,0,0,2,0,0,2,"-71.254716","42.364947","45","social sciences"
"Brandeis University",165015,45.1101,1,2015,0,0,1,0,1,0,0,2,"-71.254716","42.364947","45","social sciences"
"Brandeis University",165015,50.0904,1,2015,0,0,0,0,1,0,0,1,"-71.254716","42.364947","50","humanities"
"Brandeis University",165015,50.0905,1,2015,0,0,0,0,2,1,0,3,"-71.254716","42.364947","50","humanities"
"Brandeis University",165015,54.0101,1,2015,0,0,0,0,0,0,0,0,"-71.254716","42.364947","54","humanities"
"Brandeis University",165015,54.0102,1,2015,0,0,0,0,6,1,0,7,"-71.254716","42.364947","54","humanities"
"Brandeis University",165015,54.0199,1,2015,0,0,0,0,1,0,0,1,"-71.254716","42.364947","54","humanities"
"Harvard University",166027,4.0201,1,2015,0,0,0,0,2,1,2,5,"-71.118177","42.374429","4","stem"
"Harvard University",166027,4.0301,1,2015,0,0,0,0,1,0,0,1,"-71.118177","42.374429","4","stem"
"Harvard University",166027,4.0801,1,2015,0,0,0,0,0,0,0,0,"-71.118177","42.374429","4","stem"
"Harvard University",166027,5.0102,1,2015,0,0,0,1,2,0,0,3,"-71.118177","42.374429","5","humanities"
"Harvard University",166027,5.0104,1,2015,0,0,0,0,4,1,7,12,"-71.118177","42.374429","5","humanities"
"Harvard University",166027,5.0108,1,2015,0,0,0,0,7,2,0,10,"-71.118177","42.374429","5","humanities"
"Harvard University",166027,5.0112,1,2015,0,0,0,0,1,0,0,1,"-71.118177","42.374429","5","humanities"
"Harvard University",166027,5.012,1,2015,0,0,0,0,0,0,0,0,"-71.118177","42.374429","5","humanities"
"Harvard University",166027,5.0125,1,2015,0,0,0,0,0,0,0,0,"-71.118177","42.374429","5","humanities"
"Harvard University",166027,5.0201,1,2015,0,0,2,0,1,0,0,3,"-71.118177","42.374429","5","humanities"
"Harvard University",166027,11.0701,1,2015,0,2,0,0,5,1,2,10,"-71.118177","42.374429","11","stem"
"Harvard University",166027,13.0101,1,2015,0,8,8,3,36,1,7,65,"-71.118177","42.374429","13","social sciences"
"Harvard University",166027,13.0202,1,2015,0,0,0,0,0,0,0,0,"-71.118177","42.374429","13","social sciences"
"Harvard University",166027,13.0401,1,2015,0,0,0,0,0,0,1,1,"-71.118177","42.374429","13","social sciences"
"Harvard University",166027,13.0406,1,2015,0,0,0,0,0,0,0,0,"-71.118177","42.374429","13","social sciences"
"Harvard University",166027,13.041,1,2015,0,0,0,0,0,0,0,0,"-71.118177","42.374429","13","social sciences"
"Harvard University",166027,13.1299,1,2015,0,0,0,0,0,0,0,0,"-71.118177","42.374429","13","social sciences"
"Harvard University",166027,14.1201,1,2015,0,3,0,0,10,2,11,26,"-71.118177","42.374429","14","stem"
"Harvard University",166027,14.1301,1,2015,0,1,0,1,8,2,12,24,"-71.118177","42.374429","14","stem"
"Harvard University",166027,16.0102,1,2015,0,0,0,0,1,1,1,3,"-71.118177","42.374429","16","humanities"
"Harvard University",166027,16.0104,1,2015,0,0,0,1,5,0,0,6,"-71.118177","42.374429","16","humanities"
"Harvard University",166027,16.04,1,2015,0,0,0,0,0,0,1,1,"-71.118177","42.374429","16","humanities"
"Harvard University",166027,16.0501,1,2015,0,0,0,0,1,0,0,1,"-71.118177","42.374429","16","humanities"
"Harvard University",166027,16.0601,1,2015,0,0,0,0,0,0,0,0,"-71.118177","42.374429","16","humanities"
"Harvard University",166027,16.09,1,2015,0,0,0,1,2,1,5,9,"-71.118177","42.374429","16","humanities"
"Harvard University",166027,16.12,1,2015,0,0,0,0,2,0,1,3,"-71.118177","42.374429","16","humanities"
"Harvard University",166027,16.1202,1,2015,0,0,0,0,0,0,1,1,"-71.118177","42.374429","16","humanities"
"Harvard University",166027,16.1203,1,2015,0,0,0,0,1,0,0,1,"-71.118177","42.374429","16","humanities"
"Harvard University",166027,16.1301,1,2015,0,0,0,0,1,0,1,2,"-71.118177","42.374429","16","humanities"
"Harvard University",166027,19.0504,1,2015,0,1,0,0,2,0,5,8,"-71.118177","42.374429","19","humanities"
"Harvard University",166027,22.0201,1,2015,0,0,0,0,0,0,10,10,"-71.118177","42.374429","22","humanities"
"Harvard University",166027,23.0101,1,2015,0,0,0,1,7,0,1,9,"-71.118177","42.374429","23","humanities"
"Harvard University",166027,26.0101,1,2015,0,0,0,1,8,1,4,15,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0102,1,2015,0,8,1,0,9,1,4,23,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0202,1,2015,0,1,1,1,9,0,4,16,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0203,1,2015,0,0,1,0,7,2,3,13,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0401,1,2015,0,2,0,0,0,0,1,3,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0404,1,2015,0,1,0,1,0,0,1,3,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0406,1,2015,0,1,0,1,4,1,4,11,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0407,1,2015,0,1,1,0,0,0,0,2,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0503,1,2015,0,0,0,0,3,0,0,3,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0504,1,2015,0,3,0,0,5,1,3,13,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0507,1,2015,1,2,0,0,10,2,3,18,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0508,1,2015,0,0,0,1,3,0,1,5,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0801,1,2015,0,0,0,0,3,0,1,4,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.0807,1,2015,0,1,0,0,2,0,0,3,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.091,1,2015,0,0,0,0,0,0,0,0,"-71.118177","42.374429","26","stem"
"Harvard University",166027,26.1102,1,2015,0,2,0,0,4,0,6,12,"-71.118177","42.374429","26","stem"
